Airline_0,Airline_1,Airline_2,Airline_3,Source_0,Source_1,Source_2,Destination_0,Destination_1,Destination_2,Price,journey_day,journey_month,day_of_week,dep_hour,arrival_hour,duration_minutes,total_stops_num
0,0,1,1,0,1,0,0,1,0,10844,6,6,3,18,22,1660,1
0,0,0,1,1,0,0,1,0,0,5277,3,6,0,22,0,140,0
0,0,0,1,0,1,1,0,1,1,5073,6,4,5,16,21,300,1
0,1,0,0,0,1,0,0,1,0,3841,24,6,0,6,9,155,0
0,1,0,1,0,1,1,0,1,1,10877,3,6,0,7,19,690,1
0,0,1,1,0,1,1,0,1,1,5406,27,3,2,17,19,1575,1
0,0,1,1,0,1,0,0,1,0,14151,9,6,6,17,9,1005,1
0,0,1,1,0,1,1,0,1,1,14237,3,6,0,18,12,1090,2
0,0,0,1,1,0,1,1,1,0,2754,24,6,0,1,3,90,0
0,0,1,0,0,1,0,0,1,0,11306,18,5,5,7,20,805,1
1,0,0,0,0,1,0,0,1,0,5192,1,5,2,22,10,720,1
0,1,1,1,1,0,0,1,0,0,3687,12,6,2,7,9,135,0
0,1,0,1,0,1,1,0,1,1,12192,3,6,0,3,19,910,1
0,0,1,1,0,1,1,0,1,1,12898,27,5,0,13,19,360,1
0,0,1,1,0,1,1,0,1,1,14924,9,6,6,19,19,1395,1
0,1,0,0,0,1,0,0,1,0,8479,24,5,4,11,18,435,1
0,1,0,1,0,1,1,0,1,1,6943,27,5,0,14,1,690,1
0,1,0,1,0,1,1,0,1,1,7354,27,6,3,6,19,755,1
0,1,0,1,0,1,1,0,1,1,12192,6,6,3,9,19,600,1
0,0,0,1,0,0,1,1,0,1,3943,3,5,4,21,0,180,0
0,0,1,1,0,1,1,0,1,1,15129,6,5,0,19,19,1430,2
0,1,1,1,0,0,1,1,0,1,5403,9,4,1,7,9,160,0
0,0,1,1,0,1,1,0,1,1,13882,27,6,3,9,4,1140,2
0,0,1,1,1,0,1,1,1,0,5678,21,3,3,19,21,90,0
0,1,1,1,0,0,1,1,0,1,5403,27,4,5,11,14,170,0
0,1,1,1,0,0,1,1,0,1,4878,27,6,3,21,23,170,0
0,0,0,1,0,1,1,0,1,1,6494,27,3,2,6,21,880,2
0,0,0,1,0,0,1,0,0,1,4777,24,3,6,1,4,165,0
0,0,1,0,1,0,1,1,1,0,3625,6,6,3,13,15,90,0
0,0,1,0,0,1,0,0,1,0,9258,1,4,0,12,18,1830,2
0,0,1,1,0,1,1,0,1,1,10262,6,6,3,13,19,360,1
0,0,1,0,0,0,1,0,0,1,17686,1,3,4,5,11,1770,4
0,0,0,1,0,1,0,0,1,0,4174,3,4,2,15,17,150,0
0,1,0,1,0,1,1,0,1,1,7485,21,5,1,10,1,910,1
0,0,1,0,0,1,0,0,1,0,11222,18,5,5,8,11,1610,2
0,0,1,1,0,1,0,0,1,0,12121,1,5,2,17,21,1685,1
0,0,1,0,0,1,0,0,1,0,10697,21,5,1,8,18,610,2
0,0,1,1,0,1,1,0,1,1,12373,9,5,3,11,19,450,1
0,1,0,0,0,1,0,0,1,0,6381,21,5,1,8,17,520,1
0,0,1,1,0,1,1,0,1,1,17072,6,3,2,17,4,2070,2
0,0,0,1,0,0,1,1,0,1,4823,24,5,4,18,21,175,0
0,0,1,0,0,1,1,0,1,1,27282,3,3,6,9,23,795,1
0,0,0,1,1,0,1,1,1,0,2227,12,6,2,20,21,95,0
0,0,0,1,0,0,1,0,0,1,4545,9,3,5,0,3,165,0
0,0,0,1,0,1,0,0,1,0,4148,21,3,3,17,19,160,0
0,0,0,1,0,1,0,0,1,0,4148,12,3,1,15,17,155,0
0,0,1,0,0,0,1,0,0,1,7642,21,3,3,8,11,1625,2
0,0,1,1,0,1,1,0,1,1,10262,3,6,0,16,12,1235,1
0,0,1,1,0,0,1,1,0,1,4030,24,5,4,8,11,180,0
0,0,0,1,0,1,1,0,1,1,5000,27,6,3,14,17,195,0
0,1,0,0,0,1,1,0,1,1,5264,9,6,6,8,13,270,1
0,0,1,1,0,0,1,1,0,1,7229,1,6,5,18,22,185,0
0,0,1,1,0,1,1,0,1,1,10577,3,6,0,8,19,660,1
0,0,1,0,0,1,0,0,1,0,12723,24,5,4,5,8,1625,2
0,0,1,1,0,1,1,0,1,1,14714,1,6,5,21,4,395,1
0,0,1,1,0,1,1,0,1,1,7438,21,3,3,2,4,1570,1
0,0,1,0,0,1,0,0,1,0,10203,15,5,2,20,20,1435,1
1,0,0,0,0,1,0,0,1,0,3782,27,3,2,22,1,150,0
0,1,0,1,0,1,1,0,1,1,8073,15,5,2,19,1,390,1
0,0,0,1,0,1,0,0,1,0,4804,9,5,3,15,18,155,0
0,0,0,1,0,1,0,0,1,0,4864,9,5,3,7,12,330,1
0,1,0,1,0,1,1,0,1,1,15135,6,3,2,6,18,730,1
0,0,1,0,0,1,0,0,1,0,8366,6,6,3,16,11,1100,1
0,0,1,0,0,0,1,1,0,1,7171,15,6,5,17,19,165,0
0,0,1,1,0,1,0,0,1,0,12121,6,5,0,9,21,690,1
0,0,1,0,0,1,1,0,1,1,11753,12,6,2,10,19,500,2
0,0,0,1,0,0,1,0,0,1,8064,1,3,4,5,10,285,1
0,0,1,1,0,1,1,0,1,1,10262,6,6,3,15,19,1680,1
0,0,0,1,1,0,0,1,0,0,5277,3,5,4,22,0,140,0
0,0,1,1,0,0,1,1,0,1,8016,9,6,6,17,20,180,0
0,0,1,0,1,0,1,1,1,0,11342,12,3,1,5,14,560,2
0,0,1,1,0,1,0,0,1,0,7594,12,6,2,6,4,1330,1
1,0,0,0,0,0,1,1,0,1,4483,3,6,0,11,13,165,0
0,0,1,1,0,1,1,0,1,1,16263,18,5,5,20,4,505,2
0,0,1,0,0,1,0,0,1,0,13243,12,5,6,10,1,920,2
0,0,1,1,0,0,1,1,0,1,6478,12,6,2,6,8,165,0
0,0,1,1,0,1,1,0,1,1,15764,6,3,2,23,4,320,1
0,0,1,0,0,1,0,0,1,0,4647,3,4,2,9,4,1170,2
0,0,1,1,0,0,1,1,0,1,8016,3,6,0,19,22,180,0
0,0,1,0,0,1,0,0,1,0,4145,12,6,2,20,23,155,0
0,1,0,1,0,1,1,0,1,1,8055,27,3,2,7,21,810,1
0,0,1,0,0,1,1,0,1,1,12409,18,5,5,17,19,1560,2
0,0,0,1,0,1,0,0,1,0,6038,24,3,6,9,12,165,0
1,0,0,0,0,1,0,0,1,0,4107,21,5,1,22,1,150,0
0,0,1,1,0,0,1,0,0,1,25735,1,3,4,22,23,1450,1
0,0,1,0,0,1,0,0,1,0,11458,6,6,3,9,1,955,2
1,0,0,0,0,1,1,0,1,1,6152,24,4,2,16,22,340,1
0,0,1,1,0,1,0,0,1,0,10844,9,6,6,21,23,1585,1
0,1,1,1,1,0,0,1,0,0,11982,24,5,4,17,20,140,0
0,0,1,1,0,1,0,0,1,0,13941,9,5,3,6,16,590,1
0,0,0,1,0,1,1,0,1,1,6938,27,3,2,14,22,480,1
0,0,1,1,0,1,1,0,1,1,15339,27,6,3,13,19,1775,2
0,0,1,1,0,1,1,0,1,1,20064,3,3,6,5,18,2245,2
0,1,0,1,0,1,1,0,1,1,6093,15,6,5,14,22,455,1
1,0,1,1,0,1,1,0,1,1,10885,21,3,3,19,1,395,1
0,0,1,0,0,1,1,0,1,1,8907,1,6,5,13,23,570,1
0,0,1,1,0,1,0,0,1,0,9663,6,5,0,6,20,855,1
0,0,0,1,0,1,1,0,1,1,7160,27,4,5,5,12,425,1
1,0,1,1,0,1,1,0,1,1,11269,21,3,3,7,15,480,1
0,0,1,1,1,0,1,1,1,0,5678,1,4,0,19,21,90,0
0,0,1,1,1,0,1,1,1,0,5678,27,5,0,2,4,85,0
0,0,1,0,0,1,1,0,1,1,8907,6,6,3,9,23,795,1
0,0,1,1,1,0,1,1,1,0,3210,27,6,3,2,4,85,0
0,0,1,0,0,0,1,1,0,1,6961,15,5,2,6,8,165,0
0,0,1,1,0,0,1,0,0,1,14815,6,3,2,14,8,1090,1
0,0,1,1,0,1,0,0,1,0,11467,6,5,0,20,22,1540,1
0,1,1,0,0,1,1,0,1,1,9069,3,6,0,14,19,310,1
0,1,0,0,0,1,0,0,1,0,4649,1,5,2,15,20,315,1
0,0,0,1,0,0,1,1,0,1,4823,3,6,0,18,21,175,0
0,0,1,0,0,1,0,0,1,0,6528,21,5,1,14,14,1440,1
0,0,1,1,0,0,1,0,0,1,22270,6,3,2,5,12,400,1
0,0,1,1,0,1,1,0,1,1,15654,9,3,5,10,4,1060,2
0,1,1,1,0,1,0,0,1,0,7770,1,4,0,20,22,1595,1
0,0,0,1,0,1,0,0,1,0,4804,3,5,4,4,7,155,0
0,0,1,1,0,1,1,0,1,1,10368,15,6,5,19,12,1025,2
0,0,0,1,0,1,1,0,1,1,7673,3,3,6,21,0,195,0
0,0,0,1,0,1,1,0,1,1,6015,21,4,6,5,8,195,0
0,0,0,1,0,1,0,0,1,0,4804,24,4,2,11,14,155,0
0,0,1,1,0,1,0,0,1,0,13941,15,5,2,20,8,735,1
1,0,0,0,0,1,0,0,1,0,5162,9,5,3,19,23,215,1
0,0,1,0,0,0,1,0,0,1,10657,9,3,5,11,22,700,1
0,0,1,1,0,1,0,0,1,0,14781,9,5,3,16,23,425,1
0,0,0,1,1,0,1,1,1,0,2754,3,4,2,19,20,90,0
0,0,1,0,0,0,1,0,0,1,11474,12,3,1,6,22,965,2
0,0,1,1,0,1,0,0,1,0,7757,18,5,5,18,8,800,1
0,0,1,1,1,0,1,1,1,0,2228,3,4,2,2,4,85,0
0,0,1,1,0,0,1,0,0,1,10405,15,3,4,8,8,1455,1
0,1,1,0,0,0,1,1,0,1,3419,27,6,3,7,10,175,0
0,0,1,1,0,1,1,0,1,1,10262,9,6,6,17,12,1145,1
0,0,1,0,1,0,1,1,1,0,3100,9,6,6,13,15,90,0
0,0,1,1,0,1,1,0,1,1,11848,9,3,5,2,4,1570,1
0,0,1,0,0,1,1,0,1,1,5683,9,4,1,20,8,705,1
0,0,1,1,0,1,0,0,1,0,9663,9,5,3,8,12,1655,1
0,0,1,1,0,0,1,1,0,1,4544,24,4,2,19,22,180,0
0,0,1,1,1,0,1,1,1,0,4050,27,5,0,2,4,85,0
0,1,1,1,0,1,0,0,1,0,9187,9,5,3,20,9,765,1
0,1,1,1,0,1,0,0,1,0,8452,1,4,0,20,20,1440,1
0,0,1,0,0,1,0,0,1,0,11668,18,5,5,9,1,955,2
0,0,1,0,0,1,1,0,1,1,13381,9,6,6,14,19,1730,2
0,1,0,1,0,1,1,0,1,1,8073,18,5,5,7,21,840,1
1,0,0,0,0,1,0,0,1,0,5620,1,3,4,10,12,155,0
0,0,1,1,0,1,0,0,1,0,12739,12,6,2,14,4,875,1
1,0,0,0,0,1,0,0,1,0,5989,3,5,4,19,22,150,0
0,0,1,0,0,1,0,0,1,0,8891,21,5,1,9,7,1350,1
0,0,1,1,0,0,1,1,0,1,4544,27,4,5,19,22,180,0
0,0,1,1,0,1,1,0,1,1,10262,6,6,3,16,19,1620,1
0,1,1,1,0,1,0,0,1,0,9345,21,5,1,17,20,1640,1
0,1,1,1,0,0,1,0,0,1,21730,1,3,4,19,22,160,0
0,0,0,1,0,1,1,0,1,1,6838,15,6,5,9,21,705,1
0,0,1,0,1,0,1,1,1,0,10943,12,3,1,21,19,1345,1
0,0,0,1,0,0,1,1,0,1,3943,18,6,1,4,6,170,0
0,1,0,0,0,0,1,1,0,1,3573,18,6,1,5,8,160,0
0,1,0,0,0,1,0,0,1,0,3841,15,5,2,9,11,145,0
0,1,0,1,0,1,1,0,1,1,9646,21,5,1,9,18,505,1
0,0,1,0,0,1,1,0,1,1,4729,18,3,0,18,21,185,0
0,0,1,1,0,0,1,0,0,1,17261,6,3,2,22,9,640,1
0,0,1,1,0,1,0,0,1,0,13941,1,5,2,14,10,1200,1
0,0,1,1,0,1,0,0,1,0,10844,21,5,1,21,12,890,1
0,0,1,1,0,1,0,0,1,0,14231,24,3,6,18,16,1285,1
0,0,1,1,0,1,1,0,1,1,14714,12,6,2,13,19,360,1
0,1,0,0,0,1,1,0,1,1,6460,21,3,3,8,13,270,1
0,0,1,1,0,1,0,0,1,0,11467,1,5,2,20,23,1630,1
0,0,0,1,0,0,1,1,0,1,3943,3,5,4,0,3,175,0
0,0,0,1,0,1,0,0,1,0,4775,15,4,0,15,20,290,1
0,1,0,0,0,1,0,0,1,0,3841,6,4,5,9,11,145,0
0,0,1,1,0,0,1,0,0,1,12284,18,3,0,11,7,1200,1
0,0,0,1,0,1,0,0,1,0,4804,9,6,6,17,19,155,0
0,0,1,1,0,1,1,0,1,1,12819,24,6,0,13,12,1390,2
0,0,1,1,0,1,1,0,1,1,14714,3,6,0,18,4,610,1
0,0,1,1,1,0,1,1,1,0,8040,27,5,0,10,11,90,0
0,1,0,1,0,1,1,0,1,1,16840,15,5,2,15,1,625,2
0,0,1,1,0,1,1,0,1,1,15554,6,5,0,22,4,335,1
0,1,1,0,0,1,1,0,1,1,5752,15,4,0,10,19,540,1
0,1,1,1,0,1,0,0,1,0,8452,9,5,3,17,10,1065,1
0,1,0,1,0,1,1,0,1,1,11761,27,5,0,8,19,675,1
0,1,0,1,0,1,1,0,1,1,14848,27,6,3,13,19,375,1
0,0,1,1,0,1,1,0,1,1,10262,27,6,3,10,19,540,1
0,1,1,1,0,0,1,1,0,1,4668,6,6,3,7,9,160,0
0,1,0,1,0,1,1,0,1,1,9103,15,5,2,11,19,455,1
0,0,1,1,0,1,1,0,1,1,10262,12,6,2,21,12,885,1
0,1,1,0,0,1,1,0,1,1,4525,27,6,3,7,13,370,1
0,0,1,0,0,0,1,1,0,1,5228,27,4,5,10,12,165,0
0,0,1,1,0,0,1,0,0,1,19225,6,3,2,21,5,460,1
0,0,1,1,1,0,1,1,1,0,8040,9,5,3,10,11,90,0
0,0,1,1,0,1,1,0,1,1,7438,21,3,3,14,4,865,1
0,1,0,1,0,1,1,0,1,1,13135,6,3,2,4,15,690,1
0,0,0,1,0,1,1,0,1,1,6015,9,5,3,14,17,195,0
0,1,0,1,0,1,1,0,1,1,8283,18,5,5,17,1,510,1
0,1,0,0,1,0,0,1,0,0,3543,9,6,6,8,10,135,0
0,0,0,1,0,1,0,0,1,0,4148,27,3,2,10,12,165,0
0,1,1,0,0,0,1,0,0,1,7657,15,3,4,15,20,270,1
0,0,0,1,0,1,0,0,1,0,5276,12,5,6,19,23,220,1
0,0,1,1,0,1,0,0,1,0,14151,15,5,2,9,23,840,1
0,0,1,1,1,0,1,1,1,0,8040,21,6,4,10,11,90,0
0,0,0,1,0,1,1,0,1,1,8378,9,3,5,11,21,565,2
0,1,0,0,1,0,0,1,0,0,3543,9,6,6,9,12,135,0
0,0,0,1,0,0,1,1,0,1,4823,12,6,2,18,21,175,0
0,0,1,1,0,1,0,0,1,0,14388,15,5,2,18,8,800,1
0,1,0,0,1,0,0,1,0,0,3543,9,6,6,17,20,140,0
0,0,1,1,0,1,0,0,1,0,10844,12,5,6,14,20,400,1
0,0,1,1,0,1,0,0,1,0,10844,9,6,6,6,18,705,1
0,1,0,0,0,1,1,0,1,1,4957,12,6,2,17,22,295,1
0,0,0,1,0,1,1,0,1,1,6442,15,5,2,7,16,515,1
0,0,1,0,0,1,1,0,1,1,7480,15,5,2,17,9,965,1
0,0,0,1,0,1,1,0,1,1,5073,1,4,0,20,1,305,1
0,0,1,1,0,1,0,0,1,0,14781,9,5,3,16,22,365,1
0,1,0,1,0,1,1,0,1,1,9646,3,6,0,9,16,385,1
0,0,1,1,0,1,0,0,1,0,7851,1,4,0,6,16,590,1
0,1,0,0,1,0,1,1,1,0,2175,24,3,6,5,7,80,0
0,0,1,0,0,1,0,0,1,0,14424,9,5,3,10,5,1165,2
0,0,1,1,0,1,1,0,1,1,13014,12,6,2,9,19,560,2
0,0,1,1,0,1,1,0,1,1,5177,6,4,5,2,19,1005,1
0,1,0,1,0,1,1,0,1,1,15135,3,3,6,10,18,485,1
0,0,1,0,0,0,1,1,0,1,5228,21,6,4,21,23,170,0
0,0,1,1,0,0,1,0,0,1,22270,1,3,4,11,5,1045,1
0,1,0,0,1,0,0,1,0,0,3543,15,6,5,9,12,135,0
0,0,1,1,0,1,1,0,1,1,15129,18,5,5,23,19,1195,2
0,0,0,1,0,1,1,0,1,1,6093,15,6,5,6,21,860,1
0,0,1,1,0,0,1,0,0,1,11087,18,3,0,14,20,375,1
0,1,0,1,0,1,1,0,1,1,7408,27,6,3,9,21,720,1
0,0,0,1,0,1,0,0,1,0,6534,24,5,4,21,2,315,1
0,0,1,1,0,0,1,1,0,1,8016,18,6,1,7,10,180,0
0,0,1,0,1,0,1,1,1,0,8528,12,3,1,5,19,795,1
0,0,1,0,0,1,1,0,1,1,12199,9,6,6,17,19,1560,2
0,1,0,1,0,1,1,0,1,1,14067,21,5,1,10,1,930,1
0,0,1,1,0,0,1,1,0,1,8016,15,6,5,17,20,180,0
0,0,1,0,0,1,0,0,1,0,5510,3,5,4,14,16,150,0
0,0,1,0,0,1,0,0,1,0,6241,24,3,6,14,14,1440,1
0,0,1,0,0,1,1,0,1,1,16142,3,3,6,12,9,1255,1
0,0,0,1,0,1,0,0,1,0,4804,21,4,6,21,0,160,0
0,0,0,1,0,1,1,0,1,1,6979,15,5,2,11,21,575,1
0,0,1,0,0,1,1,0,1,1,6094,18,4,3,14,17,180,0
0,0,1,0,0,0,1,1,0,1,5176,1,4,0,17,19,165,0
0,1,0,1,0,1,1,0,1,1,15136,6,3,2,13,21,480,1
0,0,1,1,0,1,0,0,1,0,10031,24,3,6,8,23,900,1
0,0,1,1,0,1,1,0,1,1,12814,21,3,3,5,18,2245,2
0,0,1,1,0,1,0,0,1,0,12681,1,4,0,6,19,800,1
0,1,0,1,0,1,1,0,1,1,12402,21,3,3,7,18,710,1
0,0,1,1,0,1,0,0,1,0,13759,24,3,6,8,18,585,1
0,1,0,0,1,0,0,1,0,0,3597,18,6,1,17,20,140,0
1,0,0,0,0,0,1,1,0,1,3383,21,5,1,23,2,170,0
0,1,1,1,0,0,1,1,0,1,4668,9,5,3,9,12,170,0
0,1,1,1,0,1,0,0,1,0,9187,1,4,0,17,10,1065,1
0,1,0,1,0,1,1,0,1,1,7530,3,6,0,11,1,830,1
0,0,1,0,0,1,0,0,1,0,8026,24,3,6,9,13,270,1
0,1,0,0,0,0,1,1,0,1,4319,9,4,1,9,12,170,0
0,0,1,1,0,1,1,0,1,1,13376,24,6,0,14,4,830,2
0,1,0,0,0,1,0,0,1,0,4174,6,5,0,9,11,145,0
0,1,1,1,0,0,1,1,0,1,4668,27,5,0,7,9,160,0
0,1,0,1,0,1,1,0,1,1,13062,21,3,3,7,21,835,1
0,0,1,1,0,1,1,0,1,1,12898,27,5,0,19,4,550,1
0,0,1,1,0,1,1,0,1,1,14714,6,6,3,15,4,805,1
0,0,1,0,0,1,0,0,1,0,10991,9,5,3,5,20,875,2
0,0,1,1,0,0,1,1,0,1,4030,1,5,2,11,14,175,0
0,1,1,1,0,0,1,0,0,1,6800,15,3,4,6,12,355,1
0,0,1,1,0,0,1,0,0,1,11087,9,3,5,7,9,1590,1
0,1,0,1,0,1,1,0,1,1,9794,18,5,5,10,19,520,1
0,0,1,1,0,1,0,0,1,0,14388,6,5,0,21,9,730,1
0,0,0,1,0,1,0,0,1,0,4148,12,3,1,21,0,160,0
0,0,1,0,0,1,1,0,1,1,17266,3,3,6,20,19,1395,2
0,0,1,0,0,1,0,0,1,0,7893,1,4,0,20,8,745,1
0,0,1,1,0,0,1,1,0,1,7229,9,5,3,19,22,180,0
0,1,0,1,0,1,1,0,1,1,9930,21,5,1,7,21,835,1
0,1,0,1,0,1,1,0,1,1,18286,3,3,6,11,1,845,1
0,0,1,1,0,0,1,1,0,1,7229,27,6,3,19,22,180,0
0,1,1,1,0,1,1,0,1,1,6216,24,6,0,6,9,190,0
1,0,0,0,0,0,1,1,0,1,4282,6,6,3,4,7,170,0
0,0,0,1,0,1,1,0,1,1,5054,27,5,0,7,12,275,1
0,0,1,1,0,1,1,0,1,1,10262,6,6,3,7,19,715,1
1,0,0,0,0,1,1,0,1,1,11410,6,6,3,16,22,340,1
0,0,1,1,0,1,0,0,1,0,14571,24,5,4,6,18,705,1
0,1,1,0,0,1,1,0,1,1,4692,24,6,0,7,13,370,1
0,0,1,1,0,1,0,0,1,0,10844,6,5,0,8,19,685,1
0,0,1,1,0,1,0,0,1,0,10844,21,5,1,20,16,1220,1
0,0,1,0,0,1,1,0,1,1,6094,9,5,3,14,17,180,0
0,1,1,1,0,1,1,0,1,1,6741,1,6,5,14,17,190,0
0,0,1,0,0,1,1,0,1,1,8372,1,6,5,9,9,1420,1
0,1,0,1,0,1,1,0,1,1,14067,21,5,1,2,11,575,1
0,0,0,1,0,1,1,0,1,1,10236,3,3,6,8,22,825,1
0,0,1,0,0,1,1,0,1,1,7480,3,6,0,20,9,765,1
0,1,0,1,0,1,1,0,1,1,8386,9,3,5,9,16,385,1
0,1,0,1,0,1,1,0,1,1,6795,6,6,3,11,1,830,1
1,0,0,0,0,1,0,0,1,0,4409,15,5,2,10,12,155,0
0,0,0,1,1,0,0,1,0,0,3597,9,5,3,19,21,140,0
0,0,1,0,0,0,1,1,0,1,6961,15,6,5,6,8,165,0
0,0,1,1,0,1,0,0,1,0,12692,12,6,2,17,23,395,1
0,0,1,0,1,0,1,1,1,0,4307,12,3,1,19,20,75,0
0,0,1,1,0,0,1,1,0,1,4030,15,5,2,8,11,180,0
0,0,1,0,0,1,0,0,1,0,15957,18,5,5,9,23,805,2
0,0,1,1,0,0,1,0,0,1,7832,21,3,3,22,11,755,1
0,0,1,0,0,1,0,0,1,0,12954,1,4,0,10,10,1470,3
0,0,0,1,1,0,1,1,1,0,4049,12,3,1,6,7,85,0
0,0,1,1,0,0,1,0,0,1,9134,15,3,4,5,15,570,1
1,0,0,0,0,1,0,0,1,0,4409,1,5,2,22,1,150,0
0,0,1,1,0,1,0,0,1,0,14781,1,5,2,14,22,510,1
0,0,1,0,0,0,1,1,0,1,5228,24,4,2,21,23,170,0
0,1,0,0,1,0,0,1,0,0,3597,21,5,1,17,20,140,0
0,1,0,1,0,1,1,0,1,1,6795,12,6,2,15,1,615,1
1,0,0,0,0,1,0,0,1,0,3807,18,6,1,22,1,150,0
0,0,1,1,0,1,0,0,1,0,14781,1,5,2,16,23,425,1
0,0,1,0,0,1,1,0,1,1,8372,9,5,3,9,19,615,1
0,0,0,1,0,1,1,0,1,1,5000,24,6,0,14,17,195,0
0,1,1,1,0,0,1,1,0,1,5403,1,4,0,9,12,170,0
0,0,0,1,0,1,1,0,1,1,11600,3,3,6,11,22,625,1
0,1,0,1,0,1,1,0,1,1,8476,18,5,5,8,19,630,1
0,0,1,0,0,0,1,0,0,1,6593,15,3,4,10,21,655,2
0,0,0,1,0,0,1,0,0,1,7648,9,3,5,16,19,170,0
0,1,1,1,0,1,0,0,1,0,9345,1,5,2,7,18,700,1
0,1,0,1,0,1,1,0,1,1,7268,27,6,3,12,19,385,1
0,0,1,1,1,0,1,1,1,0,3210,6,6,3,19,21,90,0
0,0,0,1,1,0,0,1,0,0,7295,24,3,6,19,21,140,0
0,0,0,1,0,1,1,0,1,1,6442,27,6,3,5,12,425,1
0,0,0,1,0,1,0,0,1,0,3809,6,5,0,19,23,265,1
0,0,1,0,0,0,1,0,0,1,15119,1,3,4,5,16,630,2
0,1,1,0,0,1,1,0,1,1,9069,9,6,6,14,19,310,1
0,0,0,1,0,0,1,1,0,1,3943,6,5,0,10,13,170,0
0,0,1,0,0,1,0,0,1,0,12534,9,6,6,7,5,1345,2
0,1,0,1,0,1,1,0,1,1,13714,3,6,0,9,19,600,1
0,0,0,1,1,0,1,1,1,0,2227,21,5,1,21,22,90,0
0,0,1,1,0,1,0,0,1,0,10844,18,5,5,20,22,1595,1
0,0,1,1,0,1,0,0,1,0,13941,6,5,0,16,4,730,1
0,0,1,1,0,0,1,0,0,1,7832,21,3,3,5,15,570,1
0,1,1,0,0,0,1,1,0,1,3419,12,6,2,7,10,175,0
0,0,1,1,0,1,0,0,1,0,14151,21,5,1,20,21,1480,1
0,0,0,1,0,1,1,0,1,1,5073,3,4,2,7,12,275,1
0,1,1,1,0,1,0,0,1,0,9922,12,5,6,17,9,965,1
0,0,0,1,1,0,0,1,0,0,4752,24,3,6,13,15,135,0
0,1,0,1,0,1,1,0,1,1,10197,27,5,0,9,19,615,1
0,0,1,0,0,0,1,1,0,1,6961,12,6,2,10,12,165,0
0,1,0,1,0,1,1,0,1,1,17493,3,3,6,13,21,480,1
0,1,0,1,0,1,1,0,1,1,13587,6,6,3,7,21,835,1
0,0,1,1,0,1,1,0,1,1,10262,6,6,3,16,4,745,1
0,0,1,0,0,1,0,0,1,0,15107,21,5,1,14,8,1105,2
0,1,1,1,0,1,0,0,1,0,8452,15,5,2,17,10,1065,1
0,0,1,0,1,0,1,1,1,0,3100,21,6,4,21,22,80,0
0,0,0,1,0,0,1,1,0,1,4823,24,5,4,7,10,175,0
1,0,0,0,0,0,1,1,0,1,4483,21,4,6,23,2,170,0
0,0,1,0,0,1,0,0,1,0,13243,18,5,5,10,1,920,2
0,0,0,1,0,1,1,0,1,1,5684,27,6,3,11,1,845,1
0,0,1,1,1,0,1,1,1,0,3205,3,4,2,10,11,90,0
0,0,1,1,0,1,1,0,1,1,10262,15,6,5,10,4,1105,1
0,0,0,1,0,0,1,1,0,1,4823,21,5,1,20,22,170,0
0,0,1,1,0,1,1,0,1,1,15554,9,5,3,13,19,360,1
0,0,0,1,0,0,1,1,0,1,3943,27,6,3,4,6,170,0
0,1,1,1,1,0,1,1,1,0,12080,12,3,1,7,19,745,1
1,0,0,0,0,0,1,1,0,1,3383,27,5,0,23,2,170,0
0,1,0,0,1,0,1,1,1,0,2437,18,3,0,5,7,80,0
0,1,0,0,1,0,1,1,1,0,1965,1,6,5,22,0,90,0
0,0,1,1,0,0,1,0,0,1,7832,21,3,3,22,10,695,1
0,0,0,1,0,1,1,0,1,1,6442,9,6,6,6,16,560,1
0,0,1,0,0,1,0,0,1,0,12723,15,5,2,5,8,1625,2
0,0,1,1,0,0,1,1,0,1,8016,12,6,2,15,18,175,0
0,0,1,1,0,1,1,0,1,1,10199,24,6,0,21,12,910,2
0,1,1,1,0,1,0,0,1,0,10842,24,3,6,9,9,1395,1
0,1,0,1,0,1,1,0,1,1,7005,12,6,2,12,21,490,1
1,0,0,0,0,1,0,0,1,0,4409,3,5,4,10,12,155,0
0,0,1,1,0,1,0,0,1,0,13364,1,4,0,21,9,730,1
0,1,0,1,0,1,1,0,1,1,13377,27,6,3,16,1,570,1
0,0,1,1,0,1,1,0,1,1,10262,9,6,6,21,4,395,1
0,0,1,1,0,1,0,0,1,0,10844,18,5,5,16,23,425,1
0,0,1,1,0,1,0,0,1,0,14571,24,5,4,6,16,590,1
0,0,1,1,0,1,1,0,1,1,19329,9,3,5,10,18,1925,2
0,0,1,0,0,0,1,0,0,1,4943,21,3,3,8,23,895,1
0,0,1,1,0,1,1,0,1,1,15129,18,5,5,9,19,560,2
0,0,1,1,0,1,0,0,1,0,10539,6,6,3,17,18,1500,1
0,0,1,1,0,1,0,0,1,0,10031,24,3,6,21,22,1525,1
0,1,0,1,0,1,1,0,1,1,9140,24,5,4,17,1,465,1
1,0,0,0,0,1,0,0,1,0,4409,27,4,5,22,1,150,0
0,0,0,1,0,0,1,1,0,1,3419,15,5,2,22,1,170,0
0,1,0,1,0,1,1,0,1,1,9646,15,5,2,9,16,385,1
0,0,1,1,0,1,0,0,1,0,13584,9,5,3,14,18,1690,1
0,0,1,0,0,1,1,0,1,1,11806,21,5,1,5,7,1600,2
0,1,1,0,0,1,1,0,1,1,4563,1,4,0,7,13,370,1
